reached_extinction,time_to_extinction,num_cycles,final_state,final_p_ai
true,225.37,8,Extinction,0.3059
true,182.52,7,Extinction,0.2660
true,260.65,9,Extinction,0.3518
true,87.98,4,Extinction,0.1749
true,380.55,13,Extinction,0.6153
true,404.19,14,Extinction,0.7076
true,123.55,5,Extinction,0.2011
true,502.63,16,Extinction,0.9358
true,220.57,8,Extinction,0.3059
true,70.19,4,Extinction,0.1749
true,327.42,13,Extinction,0.6153
true,173.00,6,Extinction,0.2313
true,106.42,4,Extinction,0.1749
true,305.92,13,Extinction,0.6153
true,309.52,10,Extinction,0.4046
true,155.06,7,Extinction,0.2660
true,260.81,9,Extinction,0.3518
true,166.86,6,Extinction,0.2313
true,411.56,14,Extinction,0.7076
true,377.11,11,Extinction,0.4652
true,317.10,13,Extinction,0.6153
true,330.24,12,Extinction,0.5350
true,276.77,10,Extinction,0.4046
true,95.98,4,Extinction,0.1749
true,435.55,15,Extinction,0.8137
true,139.64,5,Extinction,0.2011
true,91.47,4,Extinction,0.1749
true,79.47,5,Extinction,0.2011
true,35.52,2,Extinction,0.1322
true,269.48,9,Extinction,0.3518
true,453.05,16,Extinction,0.9358
true,501.73,16,Extinction,0.9358
true,299.78,13,Extinction,0.6153
true,379.50,12,Extinction,0.5350
true,470.72,16,Extinction,0.9358
true,186.88,7,Extinction,0.2660
true,439.29,14,Extinction,0.7076
true,100.73,4,Extinction,0.1749
true,506.10,19,Extinction,0.9900
true,75.83,4,Extinction,0.1749
true,173.20,7,Extinction,0.2660
true,327.28,12,Extinction,0.5350
true,220.23,11,Extinction,0.4652
true,373.06,14,Extinction,0.7076
true,342.22,10,Extinction,0.4046
true,285.63,11,Extinction,0.4652
true,148.99,6,Extinction,0.2313
true,413.98,16,Extinction,0.9358
true,289.59,11,Extinction,0.4652
true,178.79,6,Extinction,0.2313
true,172.69,8,Extinction,0.3059
true,293.23,11,Extinction,0.4652
true,259.81,10,Extinction,0.4046
true,486.58,18,Extinction,0.9900
true,537.37,17,Extinction,0.9900
true,191.15,7,Extinction,0.2660
true,430.23,14,Extinction,0.7076
true,142.88,6,Extinction,0.2313
true,288.46,11,Extinction,0.4652
true,180.27,8,Extinction,0.3059
true,559.35,20,Extinction,0.9900
true,294.00,13,Extinction,0.6153
true,146.11,6,Extinction,0.2313
true,468.38,15,Extinction,0.8137
true,105.81,5,Extinction,0.2011
true,210.60,9,Extinction,0.3518
true,333.49,13,Extinction,0.6153
true,445.92,15,Extinction,0.8137
true,39.75,2,Extinction,0.1322
true,365.16,13,Extinction,0.6153
true,304.31,12,Extinction,0.5350
true,369.20,15,Extinction,0.8137
true,66.04,4,Extinction,0.1749
true,149.62,6,Extinction,0.2313
true,409.95,15,Extinction,0.8137
true,214.60,9,Extinction,0.3518
true,414.61,14,Extinction,0.7076
true,241.44,10,Extinction,0.4046
true,461.35,16,Extinction,0.9358
true,100.32,4,Extinction,0.1749
true,286.72,10,Extinction,0.4046
true,288.14,11,Extinction,0.4652
true,87.35,4,Extinction,0.1749
true,326.46,12,Extinction,0.5350
true,231.38,11,Extinction,0.4652
true,314.17,10,Extinction,0.4046
true,436.32,14,Extinction,0.7076
true,114.00,4,Extinction,0.1749
true,164.41,7,Extinction,0.2660
true,54.71,5,Extinction,0.2011
true,208.57,8,Extinction,0.3059
true,508.33,18,Extinction,0.9900
true,359.50,14,Extinction,0.7076
true,333.65,12,Extinction,0.5350
true,27.17,2,Extinction,0.1322
true,418.55,15,Extinction,0.8137
true,167.92,7,Extinction,0.2660
true,34.86,2,Extinction,0.1322
true,231.59,8,Extinction,0.3059
true,300.14,12,Extinction,0.5350
true,172.67,8,Extinction,0.3059
true,108.51,4,Extinction,0.1749
true,298.84,10,Extinction,0.4046
true,170.71,8,Extinction,0.3059
true,333.03,12,Extinction,0.5350
true,241.29,10,Extinction,0.4046
true,385.83,14,Extinction,0.7076
true,328.10,11,Extinction,0.4652
true,290.19,11,Extinction,0.4652
true,30.63,2,Extinction,0.1322
true,317.67,12,Extinction,0.5350
true,443.72,16,Extinction,0.9358
true,189.79,8,Extinction,0.3059
true,355.02,11,Extinction,0.4652
true,159.91,6,Extinction,0.2313
true,347.39,14,Extinction,0.7076
true,199.34,8,Extinction,0.3059
true,248.28,10,Extinction,0.4046
true,155.19,7,Extinction,0.2660
true,193.79,8,Extinction,0.3059
true,183.80,8,Extinction,0.3059
true,388.87,15,Extinction,0.8137
true,22.98,2,Extinction,0.1322
true,218.88,8,Extinction,0.3059
true,160.38,7,Extinction,0.2660
true,582.44,19,Extinction,0.9900
true,251.60,9,Extinction,0.3518
true,292.24,10,Extinction,0.4046
true,368.84,13,Extinction,0.6153
true,164.73,7,Extinction,0.2660
true,398.02,14,Extinction,0.7076
true,43.89,3,Extinction,0.1521
true,285.00,9,Extinction,0.3518
true,374.10,12,Extinction,0.5350
true,62.12,4,Extinction,0.1749
