reached_extinction,time_to_extinction,num_cycles,final_state,final_p_ai
true,118.83,6,Extinction,0.5722
true,331.25,11,Extinction,0.9900
true,140.03,6,Extinction,0.5722
true,114.62,4,Extinction,0.3662
true,120.10,6,Extinction,0.5722
true,177.96,7,Extinction,0.7153
true,248.18,9,Extinction,0.9900
true,49.73,2,Extinction,0.2344
true,155.31,7,Extinction,0.7153
true,70.40,4,Extinction,0.3662
true,25.86,2,Extinction,0.2344
true,39.38,2,Extinction,0.2344
true,158.68,6,Extinction,0.5722
true,112.06,4,Extinction,0.3662
true,225.89,10,Extinction,0.9900
true,123.30,5,Extinction,0.4578
true,221.31,8,Extinction,0.8941
true,121.63,5,Extinction,0.4578
true,134.32,7,Extinction,0.7153
true,287.50,11,Extinction,0.9900
true,214.05,9,Extinction,0.9900
true,287.78,11,Extinction,0.9900
true,287.08,10,Extinction,0.9900
true,205.23,8,Extinction,0.8941
true,263.93,10,Extinction,0.9900
true,245.49,9,Extinction,0.9900
true,112.89,4,Extinction,0.3662
true,117.88,5,Extinction,0.4578
true,213.10,7,Extinction,0.7153
